name	taxRank	genomeSize	numReads	numUniqueReads	abundance
Thioflavicoccus mobilis 8321	leaf	4137521	2	0	0
Pseudopropionibacterium propionicum F0230a	leaf	3449360	2	2	0
Azospirillum lipoferum 4B	leaf	6846400	2	2	0
Peptoniphilus sp. 1-1	species	1601846	2	0	0
Shinella sp. HZN7	species	7354253	2	1	0
Bacillus coagulans 2-6	leaf	3073079	2	0	0
Papio hamadryas papillomavirus type 1	species	8008	2	2	0
Bdellovibrio bacteriovorus str. Tiberius	leaf	3988594	2	1	0
Leptolyngbya sp. O-77	species	5480261	2	2	0
Bacillus coagulans DSM 1 = ATCC 7050	leaf	3366995	2	0	0
Saccharothrix espanaensis DSM 44229	leaf	9360653	2	1	0
Cloacibacillus porcorum	species	3585187	2	1	0
Methanoculleus bourgensis MS2	leaf	2789774	2	2	0
Nocardiopsis alba ATCC BAA-2165	leaf	5848211	2	1	0
Bordetella bronchiseptica MO149	leaf	5091817	2	0	0
Fictibacillus phosphorivorans	species	4230665	2	2	0
Pseudomonas fluorescens NCIMB 11764	leaf	6998154	2	1	0
Corynebacterium marinum DSM 44953	leaf	2729219	2	2	0
Candidatus Pantoea carbekii	species	2348022	2	0	0
Sorangium cellulosum So0157-2	leaf	14782125	2	2	0
Streptomyces sp. 769	species	10338286	2	0	0
Mycobacterium tuberculosis str. Beijing/NITR203	leaf	4411128	2	0	0
Defluviimonas alba	species	4987611	2	1	0
Spiribacter sp. UAH-SP71	species	1926631	2	0	0
Clostridium autoethanogenum DSM 10061	leaf	8704651	2	0	0
Dyella jiangningensis	species	5396991	2	2	0
Hymenobacter sp. DG25A	species	3777136	2	1	0
Vulgatibacter incomptus	species	4350553	2	2	0
Bacillus toyonensis BCT-7112	leaf	5025419	2	0	0
Magnetospirillum gryphiswaldense MSR-1 v2	leaf	4365796	2	2	0
Corynebacterium falsenii DSM 44353	leaf	2719616	2	2	0
Comamonadaceae bacterium B1	species	2623236	2	0	0
Coriobacteriaceae bacterium 68-1-3	species	1967093	2	0	0
Pseudonocardia sp. HH130629-09	species	6300975	2	1	0
Maribacter sp. 1_2014MBL_MicDiv	species	4399611	2	2	0
Limnohabitans sp. 103DPR2	species	2948795	2	0	0.000527716
Chryseobacterium sp. IHB B 10212	species	4871648	2	0	0
Microbacterium sp. No. 7	species	4827965	2	1	0
Devosia sp. A16	species	5032994	2	1	0
Chondromyces crocatus	species	11388132	1	1	0
Leptospira interrogans	species	5395453	1	1	0
Helicobacter pylori	species	1704012	1	1	0
Comamonas testosteroni	species	5695231	1	0	0
Burkholderia cepacia	species	7851492	1	1	0
Pseudomonas putida	species	6146834	1	1	0
Rhizobiales	order	5103979	1	0	0
Agrobacterium	genus	6422834	1	0	0
Bradyrhizobium japonicum	species	9207384	1	0	0
Methylobacterium extorquens	species	6163878	1	0	0
Neisseria meningitidis	species	2222288	1	0	0
Bordetella pertussis	species	4098210	1	0	0
Beijerinckia	genus	4418616	1	0	0
Citrobacter freundii	species	5371331	1	1	0
Pantoea agglomerans	species	9924054	1	1	0
Enterobacter cloacae	species	5160721	1	0	0
Klebsiella pneumoniae	species	8447597	1	1	0
Proteus mirabilis	species	3973324	1	0	0
Serratia marcescens	species	5135686	1	0	0
Edwardsiella tarda	species	3766483	1	1	0
Aeromonas hydrophila	species	4927671	1	1	0
Aeromonas veronii	species	4551783	1	0	0
Vibrio cholerae	species	4424841	1	1	0
Vibrio parahaemolyticus	species	5172800	1	0	0
Vibrio vulnificus	species	5131516	1	1	0
Plesiomonas shigelloides	species	3405979	1	0	0
Rickettsiales	order	1283047	1	0	0
Bacteroides thetaiotaomicron	species	6293399	1	1	0
Desulfovibrio vulgaris str. 'Miyazaki F'	leaf	4040304	1	1	0
Acidaminococcus	genus	2408767	1	0	0
Nitrobacter hamburgensis	species	5011522	1	0	0
Nitrobacter winogradskyi	species	3402093	1	0	0
Flavobacterium johnsoniae	species	6096872	1	1	0
Staphylococcus aureus	species	4189009	1	1	0
Enterococcus faecalis	species	2996992	1	1	0
Bacillus amyloliquefaciens	species	3989737	1	0	0
Paenibacillus polymyxa	species	5942566	1	1	0
Bacillus subtilis	species	5309360	1	0	0
Bacillus thuringiensis	species	6849293	1	0	0
Clostridium	genus	4700784	1	0	0
Clostridium botulinum	species	4204997	1	1	0
Bifidobacterium breve	species	2317134	1	1	0
Brevibacterium linens	species	8072179	1	0	0
Mycobacterium	genus	5770040	1	0	0
Nocardia	genus	7567967	1	0	0
Gordonia terrae	species	5701501	1	1	0
Mycoplasma hyorhinis	species	836229	1	0	0
Desulfurococcaceae	family	1398157	1	0	0
Thermotoga	genus	2865001	1	0	0
Xylella fastidiosa	species	2609554	1	0	0
Suid herpesvirus 1	species	143461	1	1	0
Alteromonas macleodii	species	4602757	1	0	0
Bacteroides ovatus	species	6475296	1	0	0
Alphaproteobacteria	class	3711906	1	0	0
Deltaproteobacteria	class	4979291	1	0	0
Euryarchaeota	phylum	2859762	1	0	0
Bacillus thuringiensis serovar galleriae	leaf	6742233	1	0	0
Nitrosopumilales	order	0	1	0	0
Burkholderia	genus	7695944	1	0	0
Methylophilaceae	family	2915241	1	0	0
Xanthomonadaceae	family	9300097	1	0	0
Cycloclasticus	genus	2655425	1	0	0
Nocardia nova	species	8348532	1	0	0
Streptomyces pristinaespiralis	species	8532592	1	0	0
Mesorhizobium ciceri	species	6785241	1	0	0
Oligotropha carboxidovorans	species	5740737	1	0	0
Stenotrophomonas	genus	4684682	1	0	0
Actinosynnema mirum	species	8248144	1	0	0
Mammalia	class	0	1	0	0
Brevundimonas	genus	3445263	1	0	0
Bradyrhizobiaceae	family	6674145	1	0	0
Streptomyces sampsonii	species	7070328	1	1	0
Nitrospira moscoviensis	species	4589485	1	1	0
Methanococcus aeolicus	species	1569500	1	0	0
Sulfolobus islandicus	species	2647110	1	0	0
Rothia mucilaginosa	species	2264603	1	0	0
Vibrio scophthalmi	species	9728927	1	1	0
Pseudomonas citronellolis	species	14631203	1	0	0
Pelagibacterales	order	1308759	1	0	0
Syntrophus aciditrophicus SB	leaf	3179300	1	1	0
Pseudothermotoga hypogea	species	4330581	1	0	0
Burkholderia vietnamiensis	species	7660783	1	1	0
Acinetobacter sp. ADP1	species	3598621	1	1	0
Halobacterium salinarum NRC-1	leaf	2571010	1	0	0
Xanthomonas oryzae pv. oryzae	leaf	49453627	1	1	0
Streptomyces pactum	species	8180260	1	1	0
Caulobacter henricii	species	3957288	1	1	0
Frateuria	genus	3603458	1	0	0
Pseudomonadales	order	5593102	1	0	0
Klebsiella pneumoniae subsp. pneumoniae	subspecies	76960750	1	0	0
Rhodanobacter	genus	0	1	0	0
Thiomonas intermedia K12	leaf	3462095	1	1	0
Fusobacterium nucleatum subsp. animalis	subspecies	4860157	1	0	0
Xanthobacter autotrophicus Py2	leaf	5625098	1	1	0
Rhizobiaceae	family	5682728	1	1	0
Obesumbacterium proteus	species	5011796	1	1	0
Aminobacter aminovorans	species	6890726	1	1	0
Clostridium aceticum	species	4207037	1	1	0
Microbacterium chocolatum	species	3168630	1	1	0
Streptomycetales	order	9449161	1	0	0
Geodermatophilaceae	family	5098918	1	0	0
Achromobacter xylosoxidans	species	6745103	1	0	0
Clostridium pasteurianum BC1	leaf	5044100	1	0	0
Gallionellaceae	family	3083063	1	0	0
Prochlorococcus marinus str. MIT 9215	leaf	1738790	1	0	0
Pandoraea norimbergensis	species	6167370	1	0	0
Pandoraea pnomenusa	species	5429298	1	0	0
Fervidobacterium pennivorans	species	2166381	1	1	0
Burkholderia cenocepacia	species	7744804	1	1	0
Streptococcus infantarius	species	2008249	1	1	0
Saccharothrix espanaensis	species	9360653	1	0	0
Ralstonia mannitolilytica	species	9915295	1	1	0
Actinomyces radicidentis	species	3051613	1	1	0
Pleurocapsa sp. PCC 7327	leaf	4986817	1	1	0
Pseudothermotoga thermarum	species	2039943	1	0	0
Pannonibacter phragmitetus	species	5669701	1	1	0
Bordetella trematum	species	4485537	1	1	0
Mycobacterium goodii	species	7105933	1	0	0
Xanthomonadales	order	8942501	1	0	0
Azospirillum sp. B510	leaf	7599738	1	1	0
Burkholderia ambifaria	species	11349840	1	0	0
Methanothermococcus okinawensis	species	1677455	1	0	0
Magnetococcus marinus MC-1	leaf	4719581	1	1	0
Corynebacterium imitans	species	2565321	1	1	0
Dechloromonas aromatica RCB	leaf	4501104	1	1	0
Thermococcus cleftensis	species	1950313	1	0	0
Streptomyces puniciscabiei	species	9698948	1	1	0
Mycobacterium sp. MCS	species	5920523	1	0	0
Mycobacterium sp. JLS	species	6048425	1	0	0
Desulfobacterium autotrophicum HRM2	leaf	5657782	1	1	0
Alkalilimnicola ehrlichii MLHE-1	leaf	3275944	1	1	0
Nitrospirales	order	2325020	1	0	0
Mycobacterium sp. KMS	species	6256079	1	0	0
Fusobacterium nucleatum subsp. nucleatum ATCC 25586	leaf	2174500	1	0	0
Caulobacter crescentus CB15	leaf	4016947	1	0	0
Rhodococcus aetherivorans	species	5922748	1	1	0
Rhodoferax ferrireducens	species	4969784	1	0	0
Chlorobium tepidum TLS	leaf	2154946	1	1	0
Synechococcus sp. PCC 6312	species	3720499	1	1	0
Thermococcus nautili	species	1976356	1	0	0
Corynebacterium efficiens YS-314	leaf	3219505	1	1	0
Azoarcus sp. CIB	species	5257030	1	1	0
Candidatus Pelagibacter ubique	species	1308759	1	0	0
Anoxybacillus gonensis	species	2803668	1	1	0
Dickeya dadantii 3937	leaf	4922802	1	0	0
Pseudomonas trivialis	species	6452803	1	0	0
Ruminiclostridium thermocellum ATCC 27405	leaf	3843301	1	0	0
Sulfurovum lithotrophicum	species	2217891	1	1	0
Enterobacter kobei	species	4927478	1	0	0
Clostridium tetani E88	leaf	2873333	1	1	0
Methanosarcina mazei S-6	leaf	4142816	1	0	0
Mycobacterium marinum M	leaf	6660144	1	0	0
Vibrio parahaemolyticus RIMD 2210633	leaf	5165770	1	0	0
Archaeoglobus fulgidus DSM 4304	leaf	2178400	1	0	0
Haemophilus somnus 2336	leaf	2263857	1	1	0
Dyella	genus	4831185	1	0	0
Squirrelpox virus	species	148803	1	1	0
Photorhabdus luminescens subsp. laumondii TTO1	leaf	5688987	1	1	0
Chromobacterium violaceum ATCC 12472	leaf	4751080	1	1	0
Ruegeria pomeroyi DSS-3	leaf	4601048	1	1	0
Thermococcus sp. AM4	species	2086428	1	0	0
Chroococcidiopsis thermalis PCC 7203	leaf	6689401	1	1	0
Fictibacillus arsenicus	species	4055461	1	1	0
Bordetella bronchiseptica RB50	leaf	5339179	1	0	0
Kangiella	genus	2852073	1	0	0
Kangiella koreensis	species	2852073	1	0	0
Mycoplasma synoviae 53	leaf	799476	1	0	0
Rubrobacter xylanophilus DSM 9941	leaf	3225748	1	0	0
Cupriavidus metallidurans CH34	leaf	6913352	1	0	0
Sphingopyxis granuli	species	4679853	1	0	0
Methanosarcina barkeri str. Fusaro	leaf	4873766	1	1	0
Cytophaga hutchinsonii ATCC 33406	leaf	4433218	1	0	0
Sulfolobus tokodaii str. 7	leaf	2694756	1	1	0
Thermoplasma volcanium GSS1	leaf	1584804	1	1	0
Serratia marcescens subsp. marcescens Db11	leaf	5113802	1	0	0
Actinoplanes phage phiAsp2	species	58638	1	1	0
Bradyrhizobium sp. BTAi1	species	8493513	1	0	0
Bacillus cereus E33L	leaf	11690016	1	0	0
Renibacterium salmoninarum ATCC 33209	leaf	3155250	1	1	0
Chromohalobacter salexigens DSM 3043	leaf	3696649	1	1	0
Clostridium beijerinckii NCIMB 8052	leaf	6000632	1	0	0
Prosthecochloris aestuarii DSM 271	leaf	2579695	1	1	0
Thiobacillus denitrificans ATCC 25259	leaf	2909809	1	1	0
Flavonifractor plautii	species	3818500	1	1	0
Enterobacter ludwigii	species	4952770	1	0	0
Corynebacterium jeikeium K411	leaf	2476822	1	0	0
Haloferax volcanii DS2	leaf	4012900	1	1	0
Parvularcula bermudensis HTCC2503	leaf	2902643	1	1	0
Alteromonas mediterranea	species	4592176	1	0	0
Pseudoxanthomonas suwonensis	species	3419049	1	0	0
Rhodopseudomonas palustris BisB18	leaf	5513844	1	1	0
Aliivibrio salmonicida LFI1238	leaf	4655660	1	0	0
Deinococcus geothermalis DSM 11300	leaf	3247018	1	1	0
Beggiatoa leptomitiformis	species	4265296	1	0	0
Nitrosococcus oceani ATCC 19707	leaf	3522111	1	1	0
Sulfurimonas denitrificans DSM 1251	leaf	2201561	1	0	0
Frankia alni ACN14a	leaf	7497934	1	1	0
Burkholderia pseudomallei Pasteur 52237	leaf	7325318	1	0	0
Finegoldia magna ATCC 29328	leaf	1986740	1	1	0
Mycoplasma capricolum subsp. capricolum ATCC 27343	leaf	1010023	1	1	0
Papiine herpesvirus 2	species	156487	1	1	0
Geobacter pickeringii	species	3618700	1	0	0
Psychrobacter sp. PRwf-1	species	2995049	1	1	0
Hahella chejuensis KCTC 2396	leaf	7215267	1	1	0
Mycobacterium vanbaalenii PYR-1	leaf	6491865	1	1	0
Acidothermus cellulolyticus 11B	leaf	2443540	1	1	0
Orientia tsutsugamushi str. Boryong	leaf	2127051	1	1	0
Ramlibacter tataouinensis TTB310	leaf	4070193	1	1	0
Caulobacter sp. K31	species	5889399	1	1	0
Xanthomonas fuscans subsp. fuscans	subspecies	5088683	1	1	0
Salinispora tropica CNB-440	leaf	5183331	1	0	0
Synechococcus sp. PCC 73109	species	3298676	1	0	0
Janthinobacterium sp. Marseille	species	4110251	1	1	0
Flavobacterium johnsoniae UW101	leaf	6096872	1	1	0
Acidithiobacillus ferrooxidans ATCC 53993	leaf	2885038	1	1	0
Pyrobaculum islandicum DSM 4184	leaf	1826402	1	1	0
Cycloclasticus sp. P1	species	2363215	1	0	0
Sulfurovum sp. NBC37-1	species	2562277	1	0	0
Salinispora arenicola CNS-205	leaf	5786361	1	0	0
Granulibacter bethesdensis CGDNIH1	leaf	2708355	1	1	0
Sphingomonas wittichii RW1	leaf	5915246	1	0	0
Rhodopseudomonas palustris TIE-1	leaf	5744041	1	0	0
Thioalkalivibrio sulfidiphilus HL-EbGr7	leaf	3464554	1	1	0
Acidovorax citrulli AAC00-1	leaf	5352772	1	1	0
Serratia proteamaculans 568	leaf	5495657	1	1	0
Pontibacter korlensis	species	5462537	1	1	0
Virgibacillus sp. SK37	species	3841730	1	1	0
Anaeromyxobacter sp. Fw109-5	species	5277990	1	1	0
Saccharopolyspora erythraea NRRL 2338	leaf	8212805	1	0	0
Xenorhabdus bovienii SS-2004	leaf	4225498	1	1	0
Vibrio cholerae 2740-80	leaf	4088961	1	1	0
Pseudothermotoga lettingae TMO	leaf	2135342	1	0	0
Azoarcus olearius	species	4451751	1	0	0
Methanobrevibacter smithii ATCC 35061	leaf	1853160	1	0	0
Lactococcus garvieae ATCC 49156	leaf	1950135	1	0	0
Lactococcus garvieae Lg2	leaf	1963964	1	0	0
Rhizobium sp. IRBG74	species	5464982	1	0	0
Methylobacterium radiotolerans JCM 2831	leaf	6899110	1	0	0
Serratia marcescens WW4	leaf	5244703	1	0	0
Azorhizobium caulinodans ORS 571	leaf	5369772	1	1	0
Burkholderia oklahomensis C6786	leaf	7135022	1	1	0
Methylobacterium populi BJ001	leaf	5848997	1	0	0
Hoyosella subflava DQS3-9A1	leaf	4863490	1	1	0
Streptomyces sp. CNQ-509	species	8039333	1	1	0
Pseudonocardia sp. AL041005-10	species	6143341	1	1	0
Pandoraea thiooxydans	species	4464186	1	1	0
Cellulomonas flavigena DSM 20109	leaf	4123179	1	1	0
Stackebrandtia nassauensis DSM 44728	leaf	6841557	1	1	0
Xylanimonas cellulosilytica DSM 15894	leaf	3831380	1	1	0
Opitutus terrae PB90-1	leaf	5957605	1	1	0
Anaeromyxobacter dehalogenans 2CP-1	leaf	5029329	1	0	0
Streptomyces griseus subsp. griseus NBRC 13350	leaf	8545929	1	1	0
Macrococcus caseolyticus JCSC5402	leaf	2219737	1	0	0
Candidatus Cloacimonas acidaminovorans str. Evry	leaf	2246820	1	1	0
Streptomyces sp. Mg1	species	8716193	1	0	0
Thermobispora bispora DSM 43833	leaf	4189976	1	1	0
Beutenbergia cavernae DSM 12333	leaf	4669183	1	1	0
Jonesia denitrificans DSM 20603	leaf	2749646	1	1	0
Xanthomonas citri pv. malvacearum	leaf	5123943	1	0	0
Halobacterium salinarum R1	leaf	2668776	1	0	0
Kytococcus sedentarius DSM 20547	leaf	2785024	1	1	0
Nakamurella multipartita DSM 44233	leaf	6060298	1	1	0
Catenulispora acidiphila DSM 44928	leaf	10467782	1	1	0
Kribbella flavida DSM 17836	leaf	7579488	1	1	0
Eggerthella lenta DSM 2243	leaf	3632260	1	1	0
Myroides profundi	species	4064534	1	0	0
Sphingobium sp. YBL2	species	5427419	1	0	0
Pelosinus sp. UFO1	species	5115410	1	0	0
Desulfotomaculum acetoxidans DSM 771	leaf	4545624	1	1	0
Serratia sp. SCBI	species	5101896	1	0	0
Burkholderia metallica	species	7424240	1	0	0
Lactobacillus reuteri SD2112	leaf	2316838	1	1	0
Anoxybacillus flavithermus WK1	leaf	2846746	1	1	0
Kosakonia oryzae	species	5303342	1	0	0
Clostridium botulinum A3 str. Loch Maree	leaf	4259691	1	1	0
Edwardsiella tarda EIB202	leaf	3804166	1	0	0
Oligotropha carboxidovorans OM5	leaf	7641703	1	1	0
Rufibacter tibetensis	species	5413467	1	0	0
Streptobacillus moniliformis DSM 12112	leaf	1673280	1	1	0
Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	leaf	3205686	1	0	0
Caldicellulosiruptor bescii DSM 6725	leaf	2931662	1	0	0
Anaerococcus prevotii DSM 20548	leaf	1998633	1	1	0
Gordonia bronchialis DSM 43247	leaf	5290012	1	1	0
Azospirillum thiophilum	species	7609458	1	0	0
Acidovorax ebreus TPSY	leaf	3796573	1	1	0
Clostridium carboxidivorans P7	leaf	5752782	1	1	0
Rhodococcus opacus PD630	leaf	9169032	1	0	0
Filifactor alocis ATCC 35896	leaf	1931012	1	1	0
Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	leaf	2313752	1	0	0
Ferrimonas balearica DSM 9799	leaf	4279159	1	1	0
Streptococcus equi subsp. zooepidemicus MGCS10565	leaf	2024171	1	0	0
Listeria monocytogenes HCC23	leaf	2976212	1	0	0
Achromobacter xylosoxidans C54	leaf	6131060	1	0	0
Brachyspira hyodysenteriae WA1	leaf	3036634	1	0	0
Caulobacter crescentus NA1000	leaf	4042929	1	0	0
Bordetella bronchiseptica 253	leaf	5264383	1	0	0
Luteipulveratus mongoliensis	species	5420910	1	0	0
Arcobacter nitrofigilis DSM 7299	leaf	3192235	1	0	0
Ilyobacter polytropus DSM 2926	leaf	3132314	1	1	0
Ruminiclostridium thermocellum DSM 2360	leaf	3577579	1	0	0
Clostridium cellulovorans 743B	leaf	5262222	1	0	0
Sediminispirochaeta smaragdinae DSM 11293	leaf	4653970	1	0	0
Sideroxydans lithotrophicus ES-1	leaf	3003656	1	1	0
Geobacillus sp. Y4.1MC1	species	3911947	1	0	0
Methylotenera mobilis JLW8	leaf	2547570	1	0	0
Roseburia hominis A2-183	leaf	3592125	1	1	0
Desulfurivibrio alkaliphilus AHT 2	leaf	3097763	1	0	0
Bacillus megaterium DSM 319	leaf	5097447	1	1	0
Pantoea sp. At-9b	species	6312783	1	1	0
Thermococcus gammatolerans EJ3	leaf	2045438	1	0	0
Cellulomonas gilvus ATCC 13127	leaf	3526441	1	0	0
Alicycliphilus denitrificans BC	leaf	4835713	1	1	0
Rhodococcus opacus B4	leaf	8834939	1	0	0
Bacillus beveridgei	species	3582268	1	1	0
Arsenophonus symbiont of Lipoptena fortisetosa	species	836724	1	0	0
Geobacillus thermoglucosidasius C56-YS93	leaf	3993793	1	0	0
Mycoplasma hyorhinis DBS 1050	leaf	837447	1	0	0
Acidithiobacillus caldus ATCC 51756	leaf	2987045	1	0	0
Ruminiclostridium thermocellum DSM 1313	leaf	3561619	1	0	0
Starkeya novella DSM 506	leaf	4765023	1	1	0
Acidovorax avenae subsp. avenae ATCC 19860	leaf	5482170	1	1	0
Methanohalobium evestigatum Z-7303	leaf	2406232	1	0	0
Thaumarchaeota	phylum	0	1	0	0
Desulfobacula toluolica Tol2	leaf	5197905	1	0	0
Arthrobacter alpinus	species	8380101	1	1	0
Halanaerobium hydrogeniformans	species	2613117	1	1	0
Mycobacterium tuberculosis W-148	leaf	4418548	1	0	0
Legionella longbeachae NSW150	leaf	4149158	1	1	0
Propionibacterium sp. oral taxon 193	species	2649207	1	0	0
Rothia mucilaginosa DY-18	leaf	2264603	1	0	0
Rhodococcus equi 103S	leaf	5043170	1	1	0
Cronobacter turicensis z3032	leaf	4599092	1	0	0
Marseillevirus marseillevirus	species	368454	1	1	0
Paenibacillus larvae subsp. larvae DSM 25430	leaf	4056006	1	1	0
Rhizobium tropici CIAT 899	leaf	6686334	1	1	0
Thermoanaerobacterium thermosaccharolyticum M0795	leaf	2894276	1	1	0
Edwardsiella tarda FL6-60	leaf	3728801	1	0	0
Campylobacter virus CP220	species	177534	1	0	0
Campylobacter virus CPt10	species	175720	1	0	0
Acidithiobacillus ferrivorans SS3	leaf	3207552	1	1	0
Pseudomonas fulva 12-X	leaf	4920769	1	0	0
Pseudoxanthomonas suwonensis 11-1	leaf	3419049	1	0	0
Deinococcus gobiensis I-0	leaf	4406036	1	0	0
Halobacteroides halobius DSM 5150	leaf	2649255	1	0	0
Clostridium ljungdahlii DSM 13528	leaf	4630065	1	0	0
Thermus oshimai JL-2	leaf	2401329	1	0	0
Methylophaga nitratireducenticrescens	species	3137191	1	1	0
Rubinisphaera brasiliensis DSM 5305	leaf	6006602	1	1	0
Burkholderia sp. RPE67	species	8685756	1	1	0
Sulfurospirillum barnesii SES-3	leaf	2510109	1	0	0
Haliscomenobacter hydrossis DSM 1100	leaf	8771651	1	0	0
Desulfotomaculum kuznetsovii DSM 6115	leaf	3601386	1	0	0
Salinibacter ruber M8	leaf	3832918	1	1	0
Marichromatium purpuratum 984	leaf	3779112	1	1	0
Frateuria aurantia DSM 6220	leaf	3603458	1	1	0
Lactobacillus delbrueckii subsp. bulgaricus ND02	leaf	2131976	1	1	0
Opitutaceae bacterium TAV5	species	7417673	1	1	0
Bacillus methanolicus MGA3	leaf	3425208	1	0	0
Natrinema pellirubrum DSM 15624	leaf	4354100	1	1	0
Corynebacterium variabile DSM 44702	leaf	3433007	1	1	0
alpha proteobacterium HIMB5	species	1343202	1	0	0
Halobacteriovorax marinus SJ	leaf	3437906	1	0	0
Clostridium beijerinckii ATCC 35702	leaf	5999050	1	0	0
Halobacillus halophilus DSM 2266	leaf	4170008	1	1	0
Ornithobacterium rhinotracheale DSM 15997	leaf	2399175	1	0	0
Turneriella parva DSM 21527	leaf	4409302	1	1	0
Mycoplasma hyorhinis HUB-1	leaf	839615	1	0	0
Flexibacter litoralis DSM 6794	leaf	4919337	1	1	0
Muricauda ruestringensis DSM 13258	leaf	3842422	1	1	0
Methylobacterium sp. AMS5	species	5599206	1	0	0
Caldilinea aerophila DSM 14535 = NBRC 104270	leaf	5144873	1	1	0
Owenweeksia hongkongensis DSM 17368	leaf	4000057	1	1	0
Anaerolinea thermophila UNI-1	leaf	3532378	1	1	0
Streptococcus oralis Uo5	leaf	1958690	1	0	0
Clostridium saccharoperbutylacetonicum N1-4(HMT)	leaf	6666445	1	1	0
Pseudomonas putida BIRD-1	leaf	5731541	1	0	0
Enterobacter aerogenes EA1509E	leaf	5591105	1	0	0
Corynebacterium pseudotuberculosis CIP 52.97	leaf	2320595	1	0	0
Mycoplasma hyorhinis MCLD	leaf	829709	1	0	0
Microbacterium testaceum StLB037	leaf	3982034	1	1	0
Chloracidobacterium thermophilum B	leaf	3695372	1	1	0
Glaciecola sp. 4H-3-7+YE-5	species	5393591	1	1	0
Burkholderia cepacia ATCC 25416	leaf	8605945	1	1	0
Rubrivivax gelatinosus IL144	leaf	5043253	1	1	0
Staphylococcus pseudintermedius ED99	leaf	2572216	1	0	0
Paenibacillus terrae HPL-003	leaf	6083395	1	1	0
Acidithiobacillus caldus SM-1	leaf	3237599	1	0	0
Methanosaeta concilii GP6	leaf	3026645	1	1	0
Riemerella anatipestifer RA-GD	leaf	2166384	1	0	0
Pseudomonas brassicacearum subsp. brassicacearum NFM421	leaf	6843248	1	1	0
Bacteroides dorei CL03T12C01	leaf	5310365	1	1	0
Streptococcus suis ST1	leaf	2034321	1	0	0
Streptococcus suis D12	leaf	2183059	1	0	0
Metallosphaera cuprina Ar-4	leaf	1840348	1	0	0
Campylobacter insulaenigrae NCTC 12927	leaf	1465081	1	1	0
Advenella kashmirensis WT001	leaf	4423879	1	1	0
Bradyrhizobium japonicum USDA 6	leaf	9207384	1	0	0
Candidatus Arthromitus sp. SFB-rat-Yit	species	1515556	1	1	0
